data_source,ticker,date_kst,open,high,low,close,volume,loaded_date_kst
source1,039020,2025-04-22,4230,4490,4215,4460,231005,2025-04-22
source1,040910,2025-04-14,4080,4150,4005,4110,25375,2025-04-14
source1,064800,2025-04-18,1035,1073,1012,1061,327360,2025-04-18
source1,001340,2025-04-22,6000,6150,5940,6040,128941,2025-04-22
source1,003160,2025-04-21,13520,14060,13180,13640,556022,2025-04-22
source1,004100,2025-04-21,4610,5050,4195,4355,7865097,2025-04-21
source1,009070,2025-04-17,3895,4000,3860,3915,155567,2025-04-17
source1,014680,2025-04-16,114000,114900,110400,111500,52672,2025-04-17
source1,014790,2025-04-18,2295,2385,2290,2360,56391,2025-04-18
source1,033340,2025-04-18,831,891,810,858,2172891,2025-04-18
source1,036000,2025-04-14,2440,2510,2440,2510,61074,2025-04-14
source1,050960,2025-04-16,18600,18610,16930,16950,163516,2025-04-16
source1,089010,2025-04-15,22700,23325,22500,23100,317344,2025-04-15
source1,100130,2025-04-18,2235,2245,2190,2245,46158,2025-04-18
source1,105630,2025-04-14,10830,10970,10570,10680,76936,2025-04-15
source1,126340,2025-04-21,24200,24800,23950,24600,16077,2025-04-21
source1,140910,2025-04-14,3130,3130,3130,3130,0,2025-04-14
source1,196230,2025-04-18,114830,114845,114805,114810,9077,2025-04-18
source1,233160,2025-04-15,7700,7805,7575,7755,400683,2025-04-15
source1,237440,2025-04-17,9590,9600,9530,9540,7763,2025-04-17
source1,239890,2025-04-21,5980,6090,5900,6020,13480,2025-04-21
source1,241820,2025-04-21,302,302,302,302,0,2025-04-21
source1,268280,2025-04-16,149700,149700,148200,149600,1040,2025-04-16
source1,303530,2025-04-17,6680,6810,6670,6810,12610,2025-04-17
source1,332610,2025-04-14,136245,136245,128745,128760,2966,2025-04-14
source1,365550,2025-04-18,4710,4730,4655,4730,108305,2025-04-18
source1,404540,2025-04-15,9305,9380,9305,9320,51,2025-04-15
source1,449680,2025-04-14,7685,7685,7585,7620,2048,2025-04-14
source1,453650,2025-04-21,16485,16485,16270,16340,28584,2025-04-21
source1,472920,2025-04-15,111775,111775,111775,111775,0,2025-04-16
source1,025950,2025-04-16,58200,58200,53000,53900,316985,2025-04-17
source1,027410,2025-04-14,3410,3415,3380,3405,58286,2025-04-14
source1,033170,2025-04-17,677,703,677,702,132292,2025-04-17
source1,043150,2025-04-14,20900,21400,20650,20900,7090,2025-04-15
source1,048830,2025-04-15,1069,1095,1069,1081,14065,2025-04-15
source1,049070,2025-04-14,16000,16000,15530,15820,57148,2025-04-15
source1,060260,2025-04-15,1280,1615,1280,1615,6340563,2025-04-15
source1,237880,2025-04-15,19000,19350,18940,19260,59812,2025-04-15
source1,261780,2025-04-14,2645,2775,2620,2740,37861,2025-04-14
source1,339950,2025-04-22,2865,3155,2705,2745,5069622,2025-04-22
source1,399580,2025-04-17,5940,5955,5850,5900,930,2025-04-17
source1,450050,2025-04-15,2065,2075,2060,2075,3023,2025-04-15
source1,491090,2025-04-16,10455,10555,10325,10345,6062,2025-04-16
source1,497570,2025-04-16,8505,8575,8335,8365,682836,2025-04-16
source1,900290,2025-04-21,3240,3320,3095,3115,435383,2025-04-21
source1,114470,2025-04-17,111625,111685,111585,111585,1038,2025-04-17
source1,132030,2025-04-15,19205,19320,19175,19285,168837,2025-04-15
source1,145670,2025-04-14,5820,5820,5765,5785,4429,2025-04-14
source1,186230,2025-04-18,7360,7460,7270,7440,10815,2025-04-18
source1,200670,2025-04-17,38900,39950,38200,39450,87626,2025-04-18
source1,217480,2025-04-18,499,499,499,499,0,2025-04-18
source1,291890,2025-04-15,8040,8040,7980,8025,213,2025-04-15
source1,292160,2025-04-22,15815,15845,15775,15775,1440,2025-04-22
source1,323990,2025-04-17,8200,8200,8060,8160,41813,2025-04-18
source1,357580,2025-04-17,5830,6000,5700,6000,8428,2025-04-17
source1,361570,2025-04-15,2425,2455,2375,2390,36586,2025-04-15
source1,364990,2025-04-22,4860,4865,4805,4835,37285,2025-04-22
source1,391710,2025-04-21,1714,1717,1650,1692,68240,2025-04-21
source1,417840,2025-04-15,7290,7470,7210,7420,21504,2025-04-15
source1,432600,2025-04-14,55545,55545,55315,55445,35,2025-04-14
source1,475580,2025-04-17,12500,13200,12150,12350,2912085,2025-04-18
source1,483230,2025-04-22,51515,51525,51510,51510,190,2025-04-22
source1,214680,2025-04-18,2015,2045,1987,2030,358798,2025-04-18
source1,225190,2025-04-21,1843,2115,1826,1915,3748430,2025-04-21
source1,237690,2025-04-18,76600,77400,75500,76600,71203,2025-04-21
source1,250930,2025-04-21,490,490,459,459,150020,2025-04-21
source1,254490,2025-04-21,11570,11890,11550,11650,45123,2025-04-22
source1,256840,2025-04-14,3920,4015,3920,3995,190592,2025-04-15
source1,269420,2025-04-21,18870,18870,18765,18780,3986,2025-04-21
source1,303810,2025-04-14,9270,9480,9230,9350,92890,2025-04-14
source1,331920,2025-04-17,2895,3025,2895,2930,11622,2025-04-17
source1,332940,2025-04-18,13805,13875,13790,13875,55,2025-04-18
source1,399110,2025-04-15,15025,15025,14910,15015,14990,2025-04-15
source1,446840,2025-04-14,2130,2210,2110,2135,597296,2025-04-14
source1,455910,2025-04-17,2050,2055,2040,2055,1370,2025-04-17
source1,477530,2025-04-18,3490,3490,3490,3490,0,2025-04-18
source1,488080,2025-04-16,4050,4065,3855,3865,415869,2025-04-16
source1,003000,2025-04-18,3875,3930,3810,3885,40616,2025-04-21
source1,004960,2025-04-16,6650,6690,6490,6510,15615,2025-04-16
source1,005830,2025-04-17,84500,86300,84100,84600,152793,2025-04-18
source1,005870,2025-04-21,8530,8550,8260,8270,278675,2025-04-21
source1,012200,2025-04-21,1453,1459,1437,1452,15945,2025-04-21
source1,013030,2025-04-15,28800,29100,28400,28950,92848,2025-04-15
source1,033270,2025-04-14,19680,19940,19220,19850,28203,2025-04-14
source1,041510,2025-04-14,106400,106900,102700,104800,310351,2025-04-15
source1,052860,2025-04-16,1989,2025,1930,1955,20536,2025-04-16
source1,060720,2025-04-18,9300,9350,9150,9230,33523,2025-04-21
source1,070300,2025-04-16,3070,3110,2895,2945,54282,2025-04-16
source1,085620,2025-04-15,4720,4940,4720,4855,33274,2025-04-15
source1,096250,2025-04-22,15810,16100,14500,14910,434124,2025-04-22
source1,119500,2025-04-14,2770,3075,2770,2950,1502761,2025-04-14
source1,134060,2025-04-14,4220,4300,4045,4175,6383,2025-04-14
source1,134580,2025-04-22,2070,2095,2050,2065,84865,2025-04-22
source1,222420,2025-04-21,1000,1010,980,990,108307,2025-04-21
source1,245360,2025-04-18,12030,12125,11855,12070,8984,2025-04-18
source1,250060,2025-04-15,2360,2590,2360,2420,676456,2025-04-15
source1,267440,2025-04-18,8460,8460,8425,8460,139,2025-04-18
source1,273060,2025-04-18,934,955,914,945,625370,2025-04-18
source1,297570,2025-04-16,737,895,737,799,2736752,2025-04-16
source1,315270,2025-04-17,18525,18525,18460,18475,63,2025-04-17
source1,332930,2025-04-14,42370,42490,42140,42275,558,2025-04-14
source1,375500,2025-04-22,40600,41000,40300,40700,66558,2025-04-22
source1,395750,2025-04-17,7790,7840,7775,7840,25,2025-04-17
source1,445690,2025-04-14,13875,13875,13865,13865,2,2025-04-14
source1,446700,2025-04-22,7790,7890,7750,7800,7254,2025-04-22
source1,448490,2025-04-22,58575,58595,57517,58555,11839,2025-04-22
source1,448710,2025-04-22,17610,19180,17610,18820,138097,2025-04-22
source1,452190,2025-04-15,5940,6010,5860,5940,909765,2025-04-15
source1,464500,2025-04-16,3270,3270,3150,3180,158588,2025-04-16
source1,0008T0,2025-04-17,10855,11115,10820,11095,557312,2025-04-17
source1,002620,2025-04-16,7900,7970,7820,7840,12442,2025-04-16
source1,004540,2025-04-17,2550,2585,2500,2515,216859,2025-04-17
source1,009310,2025-04-18,283,283,283,283,0,2025-04-18
source1,013000,2025-04-22,1445,1464,1403,1430,263918,2025-04-22
source1,015760,2025-04-16,24250,24450,23800,24250,2574655,2025-04-17
source1,024120,2025-04-15,3580,3580,3450,3510,72094,2025-04-15
source1,034020,2025-04-14,23550,23950,22950,23450,5199665,2025-04-15
source1,078150,2025-04-18,1999,2010,1968,1997,472182,2025-04-18
source1,089140,2025-04-21,2400,2420,2350,2380,27513,2025-04-21
source1,093190,2025-04-18,5280,5280,5220,5250,2623,2025-04-18
source1,093240,2025-04-17,2790,2950,2685,2750,2678308,2025-04-17
source1,096690,2025-04-15,1541,1693,1523,1682,231481,2025-04-15
source1,097955,2025-04-22,131600,133300,131500,132500,963,2025-04-22
source1,099440,2025-04-17,2975,3055,2875,3000,257583,2025-04-18
source1,106240,2025-04-16,1300,1307,1246,1251,233882,2025-04-16
source1,138540,2025-04-21,27050,27155,26820,26895,19471,2025-04-21
source1,141080,2025-04-14,108100,113300,96000,103000,678053,2025-04-15
source1,289220,2025-04-18,5880,6350,5670,5860,421466,2025-04-21
source1,316140,2025-04-14,15880,16290,15880,16060,1311348,2025-04-15
source1,33637K,2025-04-21,1800,1805,1765,1768,30475,2025-04-21
source1,352540,2025-04-17,11120,11125,11060,11105,13672,2025-04-17
source1,400590,2025-04-16,11660,11710,11595,11600,4333,2025-04-16
source1,429760,2025-04-16,14180,14180,13990,14000,3757,2025-04-16
source1,450140,2025-04-16,2165,2170,2055,2075,505773,2025-04-16
source1,456490,2025-04-21,2110,2140,2110,2115,13723,2025-04-21
source1,466940,2025-04-14,13350,13510,13320,13430,454803,2025-04-14
source1,482680,2025-04-22,1979,1980,1976,1979,10351,2025-04-22
source1,498050,2025-04-16,10955,10955,10715,10780,7358,2025-04-16
source1,950170,2025-04-21,5040,5080,4980,5050,55454,2025-04-21
source1,114630,2025-04-21,492,493,485,490,98970,2025-04-21
source1,122090,2025-04-17,22585,22695,22480,22695,58,2025-04-17
source1,143850,2025-04-14,56935,58165,56880,58165,22791,2025-04-14
source1,145170,2025-04-17,5400,5440,5270,5390,44076,2025-04-18
source1,256150,2025-04-17,5830,5870,5830,5870,6020,2025-04-17
source1,304840,2025-04-17,2825,2950,2770,2940,211310,2025-04-17
source1,306520,2025-04-17,10885,10885,10695,10695,1235,2025-04-17
source1,308170,2025-04-15,5400,5500,5330,5450,4346,2025-04-15
source1,315930,2025-04-18,20080,20230,19960,20170,6425,2025-04-18
source1,363580,2025-04-18,9570,9635,9545,9635,3679,2025-04-18
source1,394800,2025-04-15,6700,7130,6630,7060,7000549,2025-04-15
source1,402340,2025-04-15,81500,84700,81500,84300,198154,2025-04-15
source1,419890,2025-04-21,107860,107860,107850,107860,7853,2025-04-21
source1,451220,2025-04-17,10180,11490,10180,10550,435781,2025-04-17
source1,459100,2025-04-16,6680,6690,6360,6390,56747,2025-04-17
source1,460860,2025-04-22,8880,10400,8880,9020,620957,2025-04-22
source1,462860,2025-04-22,3300,3455,3035,3040,1488953,2025-04-22
source1,466410,2025-04-22,14280,14500,13870,13940,59001,2025-04-22
source1,471460,2025-04-15,66920,67295,66920,67275,8351,2025-04-15
source1,483240,2025-04-17,9025,9130,9025,9130,941,2025-04-17
source1,242040,2025-04-14,1435,1529,1416,1513,705647,2025-04-14
source1,261060,2025-04-15,11880,11965,11650,11865,637,2025-04-15
source1,271830,2025-04-15,1479,1496,1479,1490,39873,2025-04-15
source1,272580,2025-04-17,55550,55570,55550,55570,8156,2025-04-17
source1,275750,2025-04-16,4025,4105,4010,4100,2210,2025-04-16
source1,292050,2025-04-16,16035,16080,15875,15875,144,2025-04-16
source1,383310,2025-04-15,26300,26300,25400,26000,72213,2025-04-15
source1,417500,2025-04-21,3270,3360,3270,3330,49407,2025-04-21
source1,434730,2025-04-21,20305,20375,19990,20255,150617,2025-04-21
source1,466920,2025-04-21,20945,20945,20150,20430,2262357,2025-04-21
source1,474930,2025-04-15,2135,2135,2115,2125,772,2025-04-15
source1,476080,2025-04-14,14600,18240,13810,16300,9852447,2025-04-15
source1,272110,2025-04-14,16000,16570,15900,16380,47222,2025-04-14
source1,274400,2025-04-17,4325,4685,4250,4515,42023,2025-04-17
source1,300640,2025-04-21,7925,7925,7810,7865,8936,2025-04-21
source1,352540,2025-04-22,11145,11180,11125,11165,26391,2025-04-22
source1,388420,2025-04-15,9310,9420,9235,9335,85961,2025-04-15
source1,395400,2025-04-15,4750,4885,4745,4850,225080,2025-04-15
source1,419080,2025-04-16,8450,8500,8190,8260,11744,2025-04-16
source1,452300,2025-04-15,3130,3230,3000,3010,621173,2025-04-15
source1,453450,2025-04-16,18000,18000,16860,16980,215094,2025-04-17
source1,459370,2025-04-16,12600,12650,12545,12650,33,2025-04-16
source1,460470,2025-04-16,3910,4010,3860,3965,294818,2025-04-16
source1,476260,2025-04-18,5740,5825,5680,5825,1010,2025-04-18
source1,482680,2025-04-17,1982,1982,1973,1979,22315,2025-04-17
source1,002680,2025-04-18,710,717,701,711,17719,2025-04-18
source1,003030,2025-04-15,230000,243500,227000,231500,22195,2025-04-15
source1,009780,2025-04-14,5940,6030,5850,5990,37208,2025-04-14
source1,012170,2025-04-15,4700,4780,4630,4780,58886,2025-04-15
source1,016790,2025-04-17,994,994,994,994,0,2025-04-17
source1,020000,2025-04-21,14980,15490,14980,15300,47795,2025-04-21
source1,032860,2025-04-15,1380,1405,1368,1386,97585,2025-04-15
source1,053580,2025-04-18,11920,12420,11550,12350,345837,2025-04-18
source1,092600,2025-04-17,630,642,616,633,27528,2025-04-17
source1,111870,2025-04-18,8910,8910,8910,8910,0,2025-04-18
source1,115160,2025-04-14,1181,1208,1157,1182,76569,2025-04-14
source1,145210,2025-04-18,680,725,666,674,153807,2025-04-18
source1,167860,2025-04-18,117460,118010,117460,117855,228,2025-04-18
source1,214610,2025-04-22,489,489,489,489,0,2025-04-22
source1,221840,2025-04-17,1485,1485,1411,1411,13291,2025-04-17
source1,224110,2025-04-21,18070,18260,17720,17800,115427,2025-04-21
source1,246720,2025-04-21,4750,4780,4600,4695,14539,2025-04-21
source1,261920,2025-04-15,13500,13540,13445,13520,90,2025-04-15
source1,267980,2025-04-16,35900,36300,35100,35900,8966,2025-04-17
source1,003555,2025-04-21,54400,54500,53900,54100,861,2025-04-21
source1,018290,2025-04-14,32800,33300,32150,32850,419519,2025-04-15
source1,019685,2025-04-14,1269,1269,1251,1266,48934,2025-04-14
source1,026910,2025-04-22,2265,2335,2255,2335,23271,2025-04-22
source1,043220,2025-04-16,171,171,171,171,0,2025-04-16
source1,083640,2025-04-18,299,303,296,300,325685,2025-04-18
source1,098120,2025-04-17,10080,10780,10000,10730,189154,2025-04-17
source1,101400,2025-04-14,388,405,387,400,237198,2025-04-14
source1,001270,2025-04-15,25800,25950,25100,25100,13166,2025-04-15
source1,003200,2025-04-22,8290,8580,8260,8520,35543,2025-04-22
source1,006980,2025-04-15,15280,15590,15280,15590,1632,2025-04-15
source1,014130,2025-04-15,3480,3485,3445,3480,4809,2025-04-15
source1,045100,2025-04-18,15780,15890,15630,15860,13215,2025-04-18
source1,046940,2025-04-22,3375,3410,3090,3160,402841,2025-04-22
source1,069660,2025-04-14,33020,33285,33010,33100,6980,2025-04-14
source1,075130,2025-04-17,3240,3315,3115,3220,443239,2025-04-17
source1,114820,2025-04-14,107830,107865,107785,107825,1495,2025-04-14
source1,126560,2025-04-22,2825,2895,2815,2890,68090,2025-04-22
source1,175140,2025-04-14,4530,4600,4410,4450,63355,2025-04-14
source1,189690,2025-04-14,2065,2270,2065,2170,519898,2025-04-14
source1,217820,2025-04-21,2165,2200,2140,2190,33757,2025-04-21
source1,226320,2025-04-21,12090,12300,11860,11860,32249,2025-04-21
source1,249420,2025-04-18,11250,11470,11140,11320,72425,2025-04-21
source1,272910,2025-04-17,108810,108810,108740,108740,1106,2025-04-17
source1,279600,2025-04-15,11300,11300,11300,11300,0,2025-04-15
source1,306620,2025-04-16,2380,2400,2305,2305,283523,2025-04-16
source1,306950,2025-04-18,11510,11625,11502,11580,1290,2025-04-18
source1,307280,2025-04-18,1138,1147,1110,1147,76462,2025-04-18
source1,365270,2025-04-17,6950,7180,6790,7050,106129,2025-04-17
source1,389500,2025-04-17,20550,22050,20550,21900,58412,2025-04-17
source1,448760,2025-04-18,2180,2180,2160,2160,4303,2025-04-18
source1,469830,2025-04-17,52975,52980,52975,52980,106092,2025-04-17
source1,471990,2025-04-17,7450,7705,7415,7625,852602,2025-04-17
source1,473000,2025-04-16,2045,2055,2045,2055,539,2025-04-16
source1,491610,2025-04-17,101835,101840,101835,101835,4155,2025-04-17
source1,494840,2025-04-18,10040,10040,9935,9990,12915,2025-04-18
source1,495850,2025-04-15,9625,9680,9590,9665,6418,2025-04-15
source1,900140,2025-04-21,1800,1800,1742,1752,227041,2025-04-21
source1,371160,2025-04-16,7790,7905,7545,7595,4501677,2025-04-16
source1,400580,2025-04-14,9415,9550,9415,9535,584,2025-04-14
source1,437080,2025-04-22,100460,100545,100290,100440,12746,2025-04-22
source1,447770,2025-04-18,12630,12630,12495,12580,275388,2025-04-18
source1,448730,2025-04-17,4350,4400,4350,4400,50826,2025-04-17
source1,455030,2025-04-21,12195,12195,12050,12090,93348,2025-04-21
source1,473460,2025-04-14,15500,15510,15250,15325,249780,2025-04-14
source1,489870,2025-04-15,51090,51090,51090,51090,0,2025-04-16
source1,001770,2025-04-21,15370,15500,15000,15490,4439,2025-04-21
source1,002460,2025-04-17,9480,9540,9360,9500,15564,2025-04-17
source1,007610,2025-04-17,3000,3000,3000,3000,0,2025-04-17
source1,035720,2025-04-18,38200,39150,38100,39050,1379074,2025-04-21
source1,037030,2025-04-16,2185,2200,2130,2130,49886,2025-04-16
source1,066980,2025-04-16,1275,1307,1250,1283,694063,2025-04-16
source1,068270,2025-04-14,162500,165700,161700,163500,397315,2025-04-15
source1,101390,2025-04-17,396,396,396,396,0,2025-04-17
source1,109610,2025-04-15,3720,3755,3695,3745,798239,2025-04-15
source1,137310,2025-04-14,9060,9260,8950,9170,51870,2025-04-15
source1,143210,2025-04-22,1614,1614,1589,1601,6277,2025-04-22
source1,015230,2025-04-16,4940,4965,4875,4895,21891,2025-04-16
source1,038110,2025-04-18,2475,2500,2400,2490,120989,2025-04-18
source1,043340,2025-04-14,578,580,550,571,628914,2025-04-14
source1,047310,2025-04-21,4540,4625,4500,4575,57444,2025-04-22
source1,064240,2025-04-14,2210,2530,2200,2450,288263,2025-04-14
source1,088260,2025-04-18,4470,4500,4365,4500,36743,2025-04-18
source1,089860,2025-04-22,28800,29300,28700,29050,24653,2025-04-22
source1,099430,2025-04-18,7900,7930,7700,7890,614285,2025-04-21
source1,107590,2025-04-21,72700,72700,72500,72700,589,2025-04-21
source1,126700,2025-04-17,15640,15870,15300,15680,68811,2025-04-18
source1,200250,2025-04-18,24825,24980,24420,24955,48365,2025-04-18
source1,200880,2025-04-17,11100,11340,10950,11220,84411,2025-04-18
source1,204630,2025-04-21,4650,4650,4650,4650,0,2025-04-21
source1,439870,2025-04-22,127110,127110,125750,126120,31271,2025-04-22
source1,448600,2025-04-21,52665,52665,52650,52660,1890,2025-04-21
source1,449680,2025-04-17,7535,7535,7490,7490,9,2025-04-17
source1,449770,2025-04-21,15055,15075,14925,14975,2336,2025-04-21
source1,498860,2025-04-18,9640,9760,9625,9760,39283,2025-04-18
source1,098460,2025-04-15,13650,14390,13330,13920,1977394,2025-04-15
source1,109740,2025-04-21,4075,4150,4010,4035,16170,2025-04-21
source1,226440,2025-04-21,1530,1530,1530,1530,0,2025-04-21
source1,279540,2025-04-16,10145,10145,10095,10095,10,2025-04-16
source1,308100,2025-04-17,8240,8780,7780,7910,2216906,2025-04-17
source1,317870,2025-04-14,16950,17390,16790,17300,16978,2025-04-14
source1,320000,2025-04-16,3060,3080,2790,2810,233862,2025-04-16
source1,323230,2025-04-21,161,161,161,161,0,2025-04-21
source1,332290,2025-04-21,1025,1127,1025,1127,455412,2025-04-21
source1,354200,2025-04-15,1720,1720,1673,1717,64814,2025-04-15
source1,379800,2025-04-18,17285,17330,17180,17330,1625493,2025-04-18
source1,416180,2025-04-14,28350,28600,27550,27750,31816,2025-04-15
source1,418660,2025-04-21,17930,17980,17555,17705,109671,2025-04-21
source1,418670,2025-04-22,14230,14230,13500,13515,23071,2025-04-22
source1,490480,2025-04-16,17325,17775,17235,17410,113233,2025-04-16
source1,493790,2025-04-14,1991,1991,1986,1990,4925,2025-04-14
source1,000240,2025-04-21,14240,14280,14080,14240,113211,2025-04-22
source1,001065,2025-04-16,27350,27350,27300,27350,19,2025-04-16
source1,001390,2025-04-17,3785,3870,3750,3865,93103,2025-04-17
source1,017510,2025-04-16,6350,6620,6150,6160,1741010,2025-04-16
